trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
85,True,"{'a': 0, 'e': 0}",30,0,39.089458495677384,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,True,"{'a': 0, 'e': 0}",30,0,38.512843702317284,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,True,"{'a': 0, 'e': 0}",25,0,12.26428114662526,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
88,True,"{'a': 0, 'e': 0}",20,0,11.186157539988558,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
89,True,"{'a': 0, 'e': 0}",25,11,16.695725334180437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",25,0,-40.48940255776961,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
91,True,"{'a': 0, 'e': 0}",25,0,29.10261059600904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,True,"{'a': 0, 'e': 0}",30,0,-43.70302367783203,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
93,True,"{'a': 0, 'e': 0}",20,10,15.180103903582548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,0,-32.1349663981095,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
95,True,"{'a': 0, 'e': 0}",20,0,24.623457965411404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,True,"{'a': 0, 'e': 0}",20,0,27.072823351732815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,True,"{'a': 0, 'e': 0}",20,0,20.269455046632416,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
98,True,"{'a': 0, 'e': 0}",25,8,11.262633546405475,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,18,11.402709790534626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,0,12.051972174502641,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
