trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
127,False,"{'a': 0.5, 'e': 0.9858965815825497}",25,0,-171.73335980230752,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
128,False,"{'a': 0.5, 'e': 0.784971051068018}",25,0,-131.33846822063097,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
129,False,"{'a': 0.5, 'e': 0.39185723042955}",25,18,-8.790308225486504,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.0971969067167568}",20,4,17.280913730187397,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.562453851238172}",20,0,-55.573580230941424,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.8900024767126464}",25,0,-142.54737141862017,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.99964745596635}",25,0,-68.11546982239759,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.8645438740756395}",30,20,-10.02100658673671,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.5177697997895051}",20,0,7.8128641946073625,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.04422762066183891}",30,20,19.124897405174103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.4401430224960407}",25,0,14.719515517244973,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.8167513032223337}",20,0,-16.65056497683979,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.9933903797222716}",20,0,-68.14890151737758,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.926812845565509}",20,0,-144.5515608066101,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
141,False,"{'a': 0.5, 'e': 0.6333192030862999}",20,0,-57.275439306731045,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
