trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
23,False,"{'a': 0.5, 'e': 0.8849999999999999}",25,0,-85.03953543428368,"{0: 14, 1: 6, 2: 3, 3: 2, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.8799999999999999}",20,0,-81.39604204501715,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.8749999999999999}",20,0,-100.24351690508915,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.8699999999999999}",20,0,-134.80533723208012,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.8649999999999999}",20,0,-47.56089438690559,"{0: 10, 1: 7, 2: 3, 3: 0, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.8599999999999999}",25,0,-182.1083592846324,"{0: 15, 1: 4, 2: 1, 3: 2, 4: 3}",0
29,False,"{'a': 0.5, 'e': 0.8549999999999999}",25,0,-60.7356489772572,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.8499999999999999}",20,0,-97.9262279500073,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
31,False,"{'a': 0.5, 'e': 0.8449999999999999}",25,0,-232.36282875826367,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
32,False,"{'a': 0.5, 'e': 0.8399999999999999}",20,0,-90.30668903415346,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.8349999999999999}",25,0,-104.73160861996088,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.8299999999999998}",30,20,-9.202244434650336,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.8249999999999998}",25,0,-53.49412452996952,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.8199999999999998}",20,4,-45.99357783685794,"{0: 11, 1: 4, 2: 0, 3: 0, 4: 1}",1
37,False,"{'a': 0.5, 'e': 0.8149999999999998}",20,0,-72.09480176532446,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8099999999999998}",20,0,-115.71839757215113,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.8049999999999998}",20,0,-90.80737854546464,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.7999999999999998}",20,1,-137.8109371187652,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 2}",1
41,False,"{'a': 0.5, 'e': 0.7949999999999998}",25,0,-149.86325388154705,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
42,False,"{'a': 0.5, 'e': 0.7899999999999998}",30,14,-36.37578156592143,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.7849999999999998}",20,0,-38.20868073012693,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.7799999999999998}",30,0,-130.0589501822298,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
45,False,"{'a': 0.5, 'e': 0.7749999999999998}",20,7,-22.258192380774386,"{0: 8, 1: 4, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.7699999999999998}",35,19,-7.267417510901472,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.7649999999999998}",30,0,-70.54449379399631,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
